                 0.0                 -0.0
                 1.0                 -0.0
                 2.0                 -0.0
                 3.0                 -0.0
                 4.0                 -0.0
                 5.0                 -0.0
                 6.0                 -0.0
                 7.0                 -0.0
                 8.0                 -0.0
                 9.0                 -0.0
                10.0                 -0.0
                11.0                 -0.0
                12.0                 -0.0
                13.0                 -0.0
                14.0                 -0.0
                15.0                 -0.0
                16.0                 -0.0
                17.0                 -0.0
                18.0                 -0.0
                19.0                 -0.0
                20.0                 -0.0
                21.0                 -0.0
                22.0                 -0.0
                23.0                 -0.0
                24.0                 -0.0
                25.0                 -0.0
                26.0                 -0.0
                27.0                 -0.0
                28.0                 -0.0
                29.0                 -0.0
                30.0                 -0.0
                31.0                 -0.0
                32.0                 -0.0
                33.0                 -0.0
                34.0                 -0.0
                35.0                 -0.0
                36.0                 -0.0
                37.0                 -0.0
                38.0                 -0.0
                39.0                 -0.0
                40.0                 -0.0
                41.0                 -0.0
                42.0                 -0.0
                43.0                 -0.0
                44.0                 -0.0
                45.0                 -0.0
                46.0                 -0.0
                47.0                 -0.0
                48.0                 -0.0
                49.0                 -0.0
                50.0                 -0.0
                51.0                 -0.0
                52.0                 -0.0
                53.0                 -0.0
                54.0                 -0.0
                55.0                 -0.0
                56.0                 -0.0
                57.0         5.709628e-06
                58.0         7.387578e-05
                59.0       0.000253208031
                60.0       0.000573282947
                61.0       0.001056670734
                62.0       0.001721505964
                63.0        0.00258373535
                64.0       0.003655018654
                65.0       0.004948703577
                66.0       0.006473128922
                67.0       0.008239353811
                68.0        0.01025235953
                69.0       0.012520977922
                70.0       0.015051560961
                71.0       0.017847704112
                72.0       0.020915502539
                73.0       0.024258775019
                74.0       0.027880778014
                75.0       0.031784592302
                76.0       0.035974147105
                77.0       0.040449475811
                78.0       0.045214791081
                79.0       0.050265530217
                80.0       0.055613342727
                81.0       0.061247963177
                82.0       0.067177285669
                83.0       0.073396738935
                84.0       0.079908389157
                85.0       0.086711232679
                86.0       0.093803492439
                87.0       0.101185108138
                88.0       0.108852818723
                89.0       0.116802686353
                90.0       0.125042335052
