#freq	 asd
20.0	 4.260956465396003e-22
20.25	 3.917550254942494e-22
20.5	 3.602596286013741e-22
20.75	 3.3150339364778757e-22
21.0	 3.0516470962416346e-22
21.25	 2.810702759097803e-22
21.5	 2.5909264752207846e-22
21.75	 2.3891839611047114e-22
22.0	 2.2035108350085325e-22
22.25	 2.0327997933884193e-22
22.5	 1.8782185708803968e-22
22.75	 1.7369081725871406e-22
23.0	 1.6072725344508318e-22
23.25	 1.4883430384155393e-22
23.5	 1.3795723975203332e-22
23.75	 1.2800742165983972e-22
24.0	 1.1890836808231791e-22
24.25	 1.105493102646959e-22
24.5	 1.0284381362046042e-22
24.75	 9.579535479343454e-23
25.0	 8.932804710727756e-23
25.25	 8.337715514455983e-23
25.5	 7.790282408231424e-23
25.75	 7.287900932367289e-23
26.0	 6.824855309821594e-23
26.25	 6.398722528755251e-23
26.5	 6.005493318620878e-23
26.75	 5.643389938680473e-23
27.0	 5.308431971872674e-23
27.25	 4.9989248844126475e-23
27.5	 4.713533706254788e-23
27.75	 4.449943819870089e-23
28.0	 4.20650092119329e-23
28.25	 3.981519810323691e-23
28.5	 3.773777947892536e-23
28.75	 3.582185087345432e-23
29.0	 3.405334051161501e-23
29.25	 3.241511992882334e-23
29.5	 3.09038023550501e-23
29.75	 2.950940528035087e-23
30.0	 2.822463463005323e-23
30.25	 2.7033867647822795e-23
30.5	 2.5936460822556343e-23
30.75	 2.492809659801566e-23
31.0	 2.399562460116427e-23
31.25	 2.3135362543085423e-23
31.5	 2.234537983566178e-23
31.75	 2.161819835231419e-23
32.0	 2.094823381576595e-23
32.25	 2.033434287111339e-23
32.5	 1.9770306016852647e-23
32.75	 1.9251415532370602e-23
33.0	 1.8775023302249188e-23
33.25	 1.833875677356565e-23
33.5	 1.7939230752738534e-23
33.75	 1.7573445877231933e-23
34.0	 1.723856142489854e-23
34.25	 1.6930888931181374e-23
34.5	 1.665e-23
34.75	 1.639230002165651e-23
35.0	 1.61567168694633e-23
35.25	 1.5941894492186304e-23
35.5	 1.5745285008535095e-23
35.75	 1.5566486437215048e-23
36.0	 1.540261341461247e-23
36.25	 1.5254622250321375e-23
36.5	 1.5119474197206727e-23
36.75	 1.4996832999003488e-23
37.0	 1.4885731423077605e-23
37.25	 1.4784603477942856e-23
37.5	 1.469258316294313e-23
37.75	 1.4609722789977913e-23
38.0	 1.4534115040139184e-23
38.25	 1.446450828752917e-23
38.5	 1.440048610290639e-23
38.75	 1.4341303985342477e-23
39.0	 1.4285727142851356e-23
39.25	 1.4233815370447938e-23
39.5	 1.4184040327071832e-23
39.75	 1.4136689853003072e-23
40.0	 1.4086411892316652e-23
40.25	 1.4038055420890743e-23
40.5	 1.3990067905482088e-23
40.75	 1.3942345570240324e-23
41.0	 1.3895376929036508e-23
41.25	 1.3848537828955086e-23
41.5	 1.3801340514602196e-23
41.75	 1.375441747221597e-23
42.0	 1.3707169656789107e-23
42.25	 1.366049047435706e-23
42.5	 1.3614147053708506e-23
42.75	 1.3567848023913005e-23
43.0	 1.352181570647966e-23
43.25	 1.347570035285736e-23
43.5	 1.3430766917789913e-23
43.75	 1.338551455865631e-23
44.0	 1.334074585621059e-23
44.25	 1.329550675980423e-23
44.5	 1.3250867896104014e-23
44.75	 1.3206381033424712e-23
45.0	 1.3162104694918667e-23
45.25	 1.3118593674628391e-23
45.5	 1.3075090821864298e-23
45.75	 1.3032248462947597e-23
46.0	 1.2989130070947785e-23
46.25	 1.2946466699451244e-23
46.5	 1.290391413486621e-23
46.75	 1.2861551228370549e-23
47.0	 1.2819945397699633e-23
47.25	 1.2778458435977322e-23
47.5	 1.2736973737901794e-23
47.75	 1.269627898244206e-23
48.0	 1.2655650911746894e-23
48.25	 1.2615407246696399e-23
48.5	 1.2575213715877754e-23
48.75	 1.2534951136721674e-23
49.0	 1.24948989591753e-23
49.25	 1.2455821931932071e-23
49.5	 1.2416702460798518e-23
49.75	 1.2377822910350592e-23
50.0	 1.2339246330307213e-23
50.25	 1.2301016218182952e-23
50.5	 1.2262748468430722e-23
50.75	 1.2224872187470918e-23
51.0	 1.2187226920017532e-23
51.25	 1.2149897118905986e-23
51.5	 1.2112885700773371e-23
51.75	 1.2075802250782347e-23
52.0	 1.2039289846166176e-23
52.25	 1.2002645541712877e-23
52.5	 1.1966160620683645e-23
52.75	 1.1930171834470784e-23
53.0	 1.1894347396978113e-23
53.25	 1.1859110421949868e-23
53.5	 1.1823831866192956e-23
53.75	 1.178889307780845e-23
54.0	 1.1754169472999783e-23
54.25	 1.1719726959276825e-23
54.5	 1.1685118741373576e-23
54.75	 1.1650879795105604e-23
55.0	 1.161692730458446e-23
55.25	 1.1583263788760058e-23
55.5	 1.154976190230777e-23
55.75	 1.1516292806281021e-23
56.0	 1.1483618767618507e-23
56.25	 1.1451004322765755e-23
56.5	 1.1418778393506024e-23
56.75	 1.1386592993516542e-23
57.0	 1.1354646625941293e-23
57.25	 1.1322875076587218e-23
57.5	 1.129147908823286e-23
57.75	 1.1260994627474077e-23
58.0	 1.1231095227091612e-23
58.25	 1.1202432771501018e-23
58.5	 1.1173696792020088e-23
58.75	 1.1145312916199347e-23
59.0	 1.1117688608699201e-23
59.25	 1.108934172978721e-23
59.5	 1.106273022359309e-23
59.75	 1.103818372740733e-23
60.0	 1.102213681642539e-23
60.25	 1.0976725376905446e-23
60.5	 1.0943788192394807e-23
60.75	 1.0911736800344848e-23
61.0	 1.0880234372475621e-23
61.25	 1.0849354819527287e-23
61.5	 1.0818733752154177e-23
61.75	 1.0787724505195709e-23
62.0	 1.075739280680965e-23
62.25	 1.0728024049190047e-23
62.5	 1.0698294256562585e-23
62.75	 1.0669254894321345e-23
63.0	 1.0640606185739607e-23
63.25	 1.0612445524006237e-23
63.5	 1.0584398896489116e-23
63.75	 1.0557130291892774e-23
64.0	 1.0529838555267597e-23
64.25	 1.0502856754235964e-23
64.5	 1.0475853187211054e-23
64.75	 1.044940189675945e-23
65.0	 1.0422979420492012e-23
65.25	 1.0396802393043739e-23
65.5	 1.0370848567017069e-23
65.75	 1.0344853793070252e-23
66.0	 1.0319181169065693e-23
66.25	 1.0293590238590227e-23
66.5	 1.0268252042095578e-23
66.75	 1.0242973201175526e-23
67.0	 1.0218096691654468e-23
67.25	 1.0193110418316874e-23
67.5	 1.0168456126669377e-23
67.75	 1.0143717267353227e-23
68.0	 1.011948615296251e-23
68.25	 1.0095246406106193e-23
68.5	 1.0071072435445988e-23
68.75	 1.0047089130688549e-23
69.0	 1.0023247976579249e-23
69.25	 9.999574990968366e-24
69.5	 9.9761465506477e-24
69.75	 9.953039736683462e-24
70.0	 9.929728092954006e-24
70.25	 9.906689659013246e-24
70.5	 9.88372399452757e-24
70.75	 9.86103442849684e-24
71.0	 9.838317945665305e-24
71.25	 9.8157271763227e-24
71.5	 9.793390628377895e-24
71.75	 9.77113094784836e-24
72.0	 9.74910252279665e-24
72.25	 9.726638679420553e-24
72.5	 9.704895671773087e-24
72.75	 9.68310384122777e-24
73.0	 9.661883874276278e-24
73.25	 9.640513471802216e-24
73.5	 9.619407466159234e-24
73.75	 9.59807272320855e-24
74.0	 9.577108123019182e-24
74.25	 9.556019045606805e-24
74.5	 9.535093077678896e-24
74.75	 9.51438384762776e-24
75.0	 9.493866441023909e-24
75.25	 9.473304597657567e-24
75.5	 9.453015391926536e-24
75.75	 9.432894571657206e-24
76.0	 9.41302289384234e-24
76.25	 9.392896251955517e-24
76.5	 9.373126479462442e-24
76.75	 9.353448561894164e-24
77.0	 9.33383629597177e-24
77.25	 9.314370617492091e-24
77.5	 9.294971758967319e-24
77.75	 9.275909658895995e-24
78.0	 9.256754290786809e-24
78.25	 9.23774864347369e-24
78.5	 9.219110586168278e-24
78.75	 9.200461944924287e-24
