#freq	 asd
20.0	 4.0975968566953975e-22
20.125	 3.9486896560757976e-22
20.25	 3.8057745597972563e-22
20.375	 3.669048923086199e-22
20.5	 3.538163365363448e-22
20.625	 3.41268222956665e-22
20.75	 3.292810349837962e-22
20.875	 3.178022970338635e-22
21.0	 3.06804090585507e-22
21.125	 2.9623892384357597e-22
21.25	 2.8619049599873156e-22
21.375	 2.7654520426143718e-22
21.5	 2.673522956699643e-22
21.625	 2.585459340233375e-22
21.75	 2.5011297447353664e-22
21.875	 2.4209192468977563e-22
22.0	 2.343944325277373e-22
22.125	 2.2701762046149635e-22
22.25	 2.1998579499594968e-22
22.375	 2.132914672461137e-22
22.5	 2.0692752354387273e-22
22.625	 2.009272256315704e-22
22.75	 1.9537016148839106e-22
22.875	 1.904192742345165e-22
23.0	 1.863846828470623e-22
23.125	 1.8376071397336266e-22
23.25	 1.833950653643658e-22
23.375	 1.8745732847770983e-22
23.5	 2.018217034909774e-22
23.625	 2.341132204724885e-22
23.75	 3.3294143629172984e-22
23.875	 8.096758610703421e-22
24.0	 1.419711942613712e-21
24.125	 3.927362982969616e-22
24.25	 2.41133261911334e-22
24.375	 1.8897751188964258e-22
24.5	 1.61289336287307e-22
24.625	 1.4545531960021263e-22
24.75	 1.362547246887241e-22
24.875	 1.2983605046365205e-22
25.0	 1.2493370241852275e-22
25.125	 1.2102652601805937e-22
25.25	 1.177679073432147e-22
25.375	 1.1488820653139295e-22
25.5	 1.1229381104940733e-22
25.625	 1.0987479237750577e-22
25.75	 1.0761203464297105e-22
25.875	 1.0534903891350884e-22
26.0	 1.0335414844117289e-22
26.125	 1.014393907710412e-22
26.25	 9.960183231246301e-23
26.375	 9.783404315472197e-23
26.5	 9.612907988740972e-23
26.625	 9.447724593784473e-23
26.75	 9.288945042360839e-23
26.875	 9.135972854600652e-23
27.0	 8.987991989315523e-23
27.125	 8.844970322166153e-23
27.25	 8.70732450296875e-23
27.375	 8.574380444090406e-23
27.5	 8.445901372855357e-23
27.625	 8.321132735391258e-23
27.75	 8.200960309622282e-23
27.875	 8.084692325623776e-23
28.0	 7.971558818700393e-23
28.125	 7.862601350698126e-23
28.25	 7.75722244105453e-23
28.375	 7.655341272601764e-23
28.5	 7.556487279152927e-23
28.625	 7.460144100484922e-23
28.75	 7.366715686111417e-23
28.875	 7.276743777267412e-23
29.0	 7.191696600941951e-23
29.125	 7.108516019536004e-23
29.25	 7.029918207205543e-23
29.375	 6.951204931520865e-23
29.5	 6.876572547425061e-23
29.625	 6.806651158976784e-23
29.75	 6.73817482705814e-23
29.875	 6.692103555684117e-23
30.0	 6.599602260742688e-23
30.125	 6.525488487462069e-23
30.25	 6.455191709004466e-23
30.375	 6.386920228091157e-23
30.5	 6.321847040224873e-23
30.625	 6.258154680095404e-23
30.75	 6.19536116784163e-23
30.875	 6.134696406506193e-23
31.0	 6.076141867994855e-23
31.125	 6.019136150644875e-23
31.25	 5.963451181991851e-23
31.375	 5.908933913998362e-23
31.5	 5.855083261577071e-23
31.625	 5.801939330947886e-23
31.75	 5.783489431130656e-23
31.875	 5.750239125462523e-23
32.0	 5.718325803939471e-23
32.125	 5.693592890258312e-23
32.25	 5.684188596448925e-23
32.375	 5.703836428229687e-23
32.5	 5.731121181758418e-23
32.625	 5.7851750189601e-23
32.75	 5.872563324477651e-23
32.875	 6.00830674982561e-23
33.0	 6.211561800384827e-23
33.125	 6.509224224129939e-23
33.25	 6.935218093182074e-23
33.375	 7.536511129163149e-23
33.5	 8.371364882741643e-23
33.625	 9.546308186938027e-23
33.75	 1.1187716478352496e-22
33.875	 1.3507893988331416e-22
34.0	 1.6857194309848838e-22
34.125	 2.0916500663351888e-22
34.25	 2.685367758799528e-22
34.375	 3.68730660509809e-22
34.5	 5.747477707655768e-22
34.625	 1.3297217754101796e-21
34.75	 2.4880313502847987e-21
34.875	 8.168246445841359e-22
35.0	 6.810561650847895e-22
35.125	 9.072403209734453e-22
35.25	 2.9561165403278673e-21
35.375	 1.4731327163565407e-21
35.5	 6.314823829688362e-22
35.625	 4.0962482834906384e-22
35.75	 2.9860592760358925e-22
35.875	 2.2754614916539457e-22
36.0	 1.7776388834631177e-22
36.125	 1.3970726538015123e-22
36.25	 1.1302756301009058e-22
36.375	 9.397858798683879e-23
36.5	 8.015578581736942e-23
36.625	 6.994479966373483e-23
36.75	 6.238128725827963e-23
36.875	 5.668002293577518e-23
37.0	 5.241206922074342e-23
37.125	 4.911412220532909e-23
37.25	 4.6553163157834936e-23
37.375	 4.4623984582284896e-23
37.5	 4.279822426222845e-23
37.625	 4.1741046944225057e-23
37.75	 4.099725600573775e-23
37.875	 4.0396658277634797e-23
38.0	 3.9718131879533307e-23
38.125	 3.9106815262815763e-23
38.25	 3.8859554809596056e-23
38.375	 3.8615320793695345e-23
38.5	 3.837404070462218e-23
38.625	 3.813712102401019e-23
38.75	 3.7904419267415245e-23
38.875	 3.7673093846935374e-23
39.0	 3.744622811445767e-23
39.125	 3.722019613059555e-23
39.25	 3.699614844818309e-23
39.375	 3.6774352475604517e-23
39.5	 3.6556558919023e-23
39.625	 3.634391283282525e-23
39.75	 3.613087322498586e-23
39.875	 3.5918699865112046e-23
40.0	 3.5710390644740926e-23
40.125	 3.5504647583098186e-23
40.25	 3.5301628857603724e-23
40.375	 3.5100954402978845e-23
40.5	 3.490179078500127e-23
40.625	 3.470569117594404e-23
40.75	 3.451220074118717e-23
40.875	 3.4321858924015175e-23
41.0	 3.41322428211215e-23
41.125	 3.3945250035903405e-23
41.25	 3.376210893886814e-23
41.375	 3.358032161847173e-23
41.5	 3.3400718555144887e-23
41.625	 3.3222356930236e-23
41.75	 3.304655806585612e-23
41.875	 3.287255694344448e-23
42.0	 3.27009174183233e-23
42.125	 3.253387465396644e-23
42.25	 3.2367499131072825e-23
