                 0.0                 -0.0
                 1.0                 -0.0
                 2.0                 -0.0
                 3.0                 -0.0
                 4.0                 -0.0
                 5.0                 -0.0
                 6.0                 -0.0
                 7.0                 -0.0
                 8.0                 -0.0
                 9.0                 -0.0
                10.0                 -0.0
                11.0                 -0.0
                12.0                 -0.0
                13.0                 -0.0
                14.0                 -0.0
                15.0                 -0.0
                16.0                 -0.0
                17.0                 -0.0
                18.0                 -0.0
                19.0                 -0.0
                20.0                 -0.0
                21.0                 -0.0
                22.0                 -0.0
                23.0                 -0.0
                24.0                 -0.0
                25.0                 -0.0
                26.0                 -0.0
                27.0                 -0.0
                28.0                 -0.0
                29.0                 -0.0
                30.0                 -0.0
                31.0                 -0.0
                32.0                 -0.0
                33.0                 -0.0
                34.0                 -0.0
                35.0                 -0.0
                36.0                 -0.0
                37.0                 -0.0
                38.0                 -0.0
                39.0                 -0.0
                40.0                 -0.0
                41.0                 -0.0
                42.0          5.02427e-07
                43.0        4.8934447e-05
                44.0       0.000222536443
                45.0       0.000564072954
                46.0       0.001104212915
                47.0       0.001867084569
                48.0        0.00287217114
                49.0       0.004136446448
                50.0       0.005673918721
                51.0       0.007497017208
                52.0       0.009616491554
                53.0       0.012042080034
                54.0       0.014781402173
                55.0       0.017841517397
                56.0       0.021229327887
                57.0       0.024942656719
                58.0       0.028933614473
                59.0       0.033154948512
                60.0       0.037581421878
                61.0       0.042193217354
                62.0       0.046975473312
                63.0       0.051914298842
                64.0       0.056997773541
                65.0       0.062217555585
                66.0        0.06756347472
                67.0       0.073028305287
                68.0       0.078602934632
                69.0       0.084283012352
                70.0        0.09005883423
                71.0       0.095928388624
                72.0       0.101885263017
                73.0        0.10792040512
                74.0       0.114034047964
                75.0       0.120220986717
                76.0       0.126475028353
                77.0       0.132790353502
                78.0       0.139165506083
                79.0        0.14559815161
                80.0       0.152083127568
                81.0       0.158619404291
                82.0       0.165193545459
                83.0         0.1718178759
                84.0       0.178476169625
                85.0       0.185176111063
                86.0       0.191906190553
                87.0       0.198669227284
                88.0       0.205460337432
                89.0       0.212278688389
                90.0       0.219120422076
