#freq	 asd
16.0	 2.8976455959968606e-22
16.25	 2.7322609685020938e-22
16.5	 2.575694081213839e-22
16.75	 2.4294649616736603e-22
17.0	 2.291735150491871e-22
17.25	 2.1621493935433784e-22
17.5	 2.0399718135307654e-22
17.75	 1.9250441553377418e-22
18.0	 1.8175505495033694e-22
18.25	 1.7165634273163343e-22
18.5	 1.6209395423642424e-22
18.75	 1.5310257999132476e-22
19.0	 1.4467515336090023e-22
19.25	 1.3671850642835445e-22
19.5	 1.2929288456833192e-22
19.75	 1.2230739961261542e-22
20.0	 1.1572251293503783e-22
20.25	 1.0955272703132497e-22
20.5	 1.0376439659150917e-22
20.75	 9.83648819447266e-23
21.0	 9.331961208663483e-23
21.25	 8.856410107938769e-23
21.5	 8.403451671783446e-23
21.75	 7.98129062244948e-23
22.0	 7.584688523598052e-23
22.25	 7.206143212565235e-23
22.5	 6.851394018738084e-23
22.75	 6.518439230367957e-23
23.0	 6.205433103337752e-23
23.25	 5.91354800437098e-23
23.5	 5.636785431431642e-23
23.75	 5.377522663829507e-23
24.0	 5.1337267165286467e-23
24.25	 4.9065160755876466e-23
24.5	 4.6957640485867683e-23
24.75	 4.4959481758579027e-23
25.0	 4.308207283778254e-23
25.25	 4.13215440176187e-23
25.5	 3.9661379199417664e-23
25.75	 3.811469532870491e-23
26.0	 3.6655899934389823e-23
26.25	 3.5285124344403265e-23
26.5	 3.3993308164990357e-23
26.75	 3.2778956664299125e-23
27.0	 3.163202491147223e-23
27.25	 3.0551104726343364e-23
27.5	 2.952659817859145e-23
27.75	 2.8553721298632865e-23
28.0	 2.7626074639731214e-23
28.25	 2.6745560379247994e-23
28.5	 2.591215930793881e-23
28.75	 2.511632934964821e-23
29.0	 2.4364728605096343e-23
29.25	 2.3645718428502018e-23
29.5	 2.2967803551928948e-23
29.75	 2.2321749483407434e-23
30.0	 2.1707107131075758e-23
30.25	 2.11270561129562e-23
30.5	 2.0573636042275074e-23
30.75	 2.0045024320264618e-23
31.0	 1.9542530542383707e-23
