#freq	 asd
20.0	 2.501519538200731e-22
20.25	 2.428281285189177e-22
20.5	 2.3579122121062947e-22
20.75	 2.290447554518549e-22
21.0	 2.2249247178275495e-22
21.25	 2.1617238491537257e-22
21.5	 2.1005820621913345e-22
21.75	 2.041702720770093e-22
22.0	 1.984797218861413e-22
22.25	 1.9302253754419458e-22
22.5	 1.877224014336062e-22
22.75	 1.826220140070742e-22
23.0	 1.7769243090238818e-22
23.25	 1.729080680593014e-22
23.5	 1.68289928397394e-22
23.75	 1.638320786659316e-22
24.0	 1.5951144159589304e-22
24.25	 1.553143586407902e-22
24.5	 1.5128532645303047e-22
24.75	 1.4737723704833117e-22
25.0	 1.4359509044532128e-22
25.25	 1.3993462759445925e-22
25.5	 1.3638731612580402e-22
25.75	 1.3295845215705542e-22
26.0	 1.2961288516193133e-22
26.25	 1.263873015773341e-22
26.5	 1.232580626166094e-22
26.75	 1.2022250205348414e-22
27.0	 1.172838437296459e-22
27.25	 1.1443513446490113e-22
27.5	 1.116666915422858e-22
27.75	 1.0897797942703839e-22
28.0	 1.0637645416162357e-22
28.25	 1.0386048334183699e-22
28.5	 1.0142337008796346e-22
28.75	 9.906639187938562e-23
29.0	 9.677215508605769e-23
29.25	 9.454416957168749e-23
29.5	 9.23793808162839e-23
29.75	 9.027485807244451e-23
30.0	 8.823661371562261e-23
30.25	 8.625891258299052e-23
30.5	 8.434008536870234e-23
30.75	 8.247514777191975e-23
31.0	 8.066442834360136e-23
31.25	 7.890342197902445e-23
31.5	 7.719488325012222e-23
31.75	 7.553211237612781e-23
32.0	 7.391921265814457e-23
32.25	 7.234742566256245e-23
32.5	 7.082125387198394e-23
32.75	 6.933844532436533e-23
33.0	 6.789867450841732e-23
33.25	 6.649229278645759e-23
33.5	 6.512484165047927e-23
33.75	 6.379835421074748e-23
34.0	 6.251159892371974e-23
34.25	 6.125846880228071e-23
34.5	 6.004206858528444e-23
34.75	 5.885350456854715e-23
35.0	 5.769718364010501e-23
35.25	 5.656933798445939e-23
35.5	 5.547373252269943e-23
35.75	 5.440450349006045e-23
36.0	 5.33639859830579e-23
36.25	 5.235532446657169e-23
36.5	 5.136876482844414e-23
36.75	 5.04092253461606e-23
37.0	 4.9473174549446493e-23
37.25	 4.8558469909996133e-23
37.5	 4.767079818924789e-23
37.75	 4.6805875699531573e-23
38.0	 4.596340936005509e-23
38.25	 4.51418874217727e-23
38.5	 4.433931663884774e-23
38.75	 4.3559384752312564e-23
39.0	 4.280146025546325e-23
39.25	 4.2060908216537597e-23
39.5	 4.134126268028107e-23
39.75	 4.0635267933163674e-23
40.0	 3.9948466804121535e-23
40.25	 3.927620144565918e-23
40.5	 3.862298538435371e-23
40.75	 3.7985786815597226e-23
41.0	 3.7363886307502864e-23
41.25	 3.6756155946997507e-23
41.5	 3.616317187415949e-23
41.75	 3.558370413546066e-23
42.0	 3.501928040380042e-23
42.25	 3.4468681436921834e-23
42.5	 3.3929633066097254e-23
42.75	 3.3402919034120355e-23
43.0	 3.2889588018094724e-23
43.25	 3.238880979597737e-23
43.5	 3.190101879250881e-23
43.75	 3.1422125962448814e-23
44.0	 3.0955128815755234e-23
44.25	 3.049868849639276e-23
44.5	 3.004954242580076e-23
44.75	 2.961410137079969e-23
45.0	 2.91880112374927e-23
45.25	 2.877160058112861e-23
45.5	 2.8363973628530965e-23
45.75	 2.796506749500169e-23
46.0	 2.7574626017409554e-23
46.25	 2.7193473481701454e-23
46.5	 2.682293794497538e-23
46.75	 2.6459308380983807e-23
47.0	 2.6102969179769567e-23
47.25	 2.5753446371311162e-23
47.5	 2.5412693678553637e-23
47.75	 2.5079772726242957e-23
48.0	 2.4754191564258366e-23
48.25	 2.4434811233156682e-23
48.5	 2.4121981676470944e-23
48.75	 2.3817430591900546e-23
49.0	 2.351850335374256e-23
49.25	 2.3225632391820894e-23
49.5	 2.293926764306132e-23
49.75	 2.265976610647162e-23
50.0	 2.2386044760073184e-23
50.25	 2.21170522448178e-23
50.5	 2.1854461787012738e-23
50.75	 2.159826381911287e-23
51.0	 2.1346276021826383e-23
51.25	 2.1098874377558627e-23
51.5	 2.0857624505201928e-23
51.75	 2.0619856934518243e-23
52.0	 2.038844035231729e-23
52.25	 2.016152275995045e-23
52.5	 1.9939345525869198e-23
52.75	 1.972139700933988e-23
53.0	 1.9509087626027006e-23
53.25	 1.9298588031252442e-23
53.5	 1.9093362721113323e-23
53.75	 1.8893001349706192e-23
54.0	 1.869565457532846e-23
54.25	 1.85025403661227e-23
54.5	 1.83130554523269e-23
54.75	 1.8126706816186994e-23
55.0	 1.7946002340354243e-23
55.25	 1.7767793897949176e-23
55.5	 1.7593862566247357e-23
55.75	 1.742350423996275e-23
56.0	 1.7256679866069254e-23
56.25	 1.709219119949224e-23
56.5	 1.6931095652674105e-23
56.75	 1.67729097058322e-23
57.0	 1.6617731493799026e-23
57.25	 1.646639001117124e-23
57.5	 1.6317122908160004e-23
57.75	 1.6170575128918577e-23
58.0	 1.602700845448083e-23
58.25	 1.5886629598502006e-23
58.5	 1.574788874738452e-23
58.75	 1.5612575059867607e-23
59.0	 1.5479567177411648e-23
59.25	 1.5349006482505636e-23
59.5	 1.5222204176793844e-23
59.75	 1.5095943163644993e-23
60.0	 1.4972374561170985e-23
60.25	 1.485111106954628e-23
60.5	 1.473209082241893e-23
60.75	 1.461565941037215e-23
61.0	 1.4501293045794226e-23
61.25	 1.4389909659202175e-23
61.5	 1.4280196077085214e-23
61.75	 1.417190883402797e-23
62.0	 1.4066573854354157e-23
62.25	 1.39623063997321e-23
62.5	 1.3860357138255854e-23
62.75	 1.3761031938048833e-23
63.0	 1.366323534160193e-23
63.25	 1.356768218967411e-23
63.5	 1.3471896674188086e-23
63.75	 1.3379872944090313e-23
64.0	 1.3288961584713832e-23
64.25	 1.319960226673516e-23
64.5	 1.3111922055900119e-23
64.75	 1.302463051299345e-23
65.0	 1.293978361488321e-23
65.25	 1.2856904759700135e-23
65.5	 1.2775014677095287e-23
65.75	 1.2694703620014136e-23
66.0	 1.2616081007983422e-23
66.25	 1.2538720030369926e-23
66.5	 1.2462242976286412e-23
66.75	 1.2387655145345304e-23
67.0	 1.231470665505273e-23
67.25	 1.2243140936867466e-23
67.5	 1.2172674315860094e-23
67.75	 1.2102954184826116e-23
68.0	 1.2034720603321043e-23
68.25	 1.1967372309742853e-23
68.5	 1.1901155406093981e-23
68.75	 1.1835666436665068e-23
69.0	 1.1772297991471334e-23
69.25	 1.1709269832060409e-23
69.5	 1.1648154360240939e-23
69.75	 1.1588938691700807e-23
70.0	 1.1529462259793385e-23
70.25	 1.1471791490434263e-23
70.5	 1.14148587376279e-23
70.75	 1.135830092927635e-23
71.0	 1.1303539268742334e-23
71.25	 1.1249755552899805e-23
71.5	 1.1196896891549909e-23
71.75	 1.1144393209143331e-23
72.0	 1.1093151040168884e-23
72.25	 1.1042078608667844e-23
72.5	 1.0992497441437046e-23
72.75	 1.0943582594379228e-23
73.0	 1.0896008443462221e-23
73.25	 1.0849216561577154e-23
73.5	 1.0803332819088747e-23
73.75	 1.0757811115649875e-23
74.0	 1.07131461298724e-23
74.25	 1.0669957825596125e-23
74.5	 1.0627299751112698e-23
74.75	 1.058536725862641e-23
75.0	 1.0544287552983369e-23
75.25	 1.0504522835426652e-23
75.5	 1.046539535803593e-23
75.75	 1.0426264911270958e-23
76.0	 1.0388094146666172e-23
76.25	 1.0350362312499017e-23
76.5	 1.031312270847196e-23
76.75	 1.0277013184773093e-23
77.0	 1.0241411035594656e-23
77.25	 1.0206762464170507e-23
77.5	 1.0172143333634265e-23
77.75	 1.01385896455079e-23
78.0	 1.0105270901861067e-23
78.25	 1.007345521655802e-23
78.5	 1.004151383009554e-23
78.75	 1.0010369623545377e-23
79.0	 9.979779556683605e-24
79.25	 9.949447220825889e-24
79.5	 9.919904233408707e-24
79.75	 9.891056566413924e-24
80.0	 9.862378009384957e-24
