#freq	 asd
20.0	 1.240308429383595e-22
20.25	 1.1641348719113262e-22
20.5	 1.0936361369303777e-22
20.75	 1.0284916139667839e-22
21.0	 9.680650804568875e-23
21.25	 9.124225994570718e-23
21.5	 8.616582849366679e-23
21.75	 8.145949913914276e-23
22.0	 7.702889068395053e-23
22.25	 7.291399042707785e-23
22.5	 6.909522414754872e-23
22.75	 6.556813250352644e-23
23.0	 6.223648447655122e-23
23.25	 5.918268327813466e-23
23.5	 5.636430608106517e-23
23.75	 5.38196060929472e-23
24.0	 5.1483735295722276e-23
24.25	 4.9334014634935195e-23
24.5	 4.7366021576653446e-23
24.75	 4.5550466517918344e-23
25.0	 4.3865020232526965e-23
25.25	 4.229994089830387e-23
25.5	 4.0848684189334664e-23
25.75	 3.948474388925424e-23
26.0	 3.8214853133304075e-23
26.25	 3.704213816722787e-23
26.5	 3.5964079301436314e-23
26.75	 3.4956759003088377e-23
27.0	 3.4015290679340076e-23
27.25	 3.3132008692501576e-23
27.5	 3.230534011583843e-23
27.75	 3.153331571528754e-23
28.0	 3.081176723266616e-23
28.25	 3.013610791061115e-23
28.5	 2.9500169491038525e-23
28.75	 2.8901643551881266e-23
29.0	 2.833707818389186e-23
29.25	 2.780629425148198e-23
29.5	 2.730402900672353e-23
29.75	 2.6826759028999386e-23
30.0	 2.6372807965781726e-23
30.25	 2.593549691060497e-23
30.5	 2.5513427837121378e-23
30.75	 2.5111650682501937e-23
31.0	 2.4727413936762575e-23
31.25	 2.4358776652369058e-23
31.5	 2.4000937481690166e-23
31.75	 2.3651427018258328e-23
32.0	 2.3309440147716976e-23
32.25	 2.2975421650102528e-23
32.5	 2.2647847579847405e-23
32.75	 2.2327975725533204e-23
33.0	 2.2018957741001274e-23
33.25	 2.1713762916638838e-23
33.5	 2.141476126413741e-23
33.75	 2.1124464490253947e-23
34.0	 2.0838210095879155e-23
34.25	 2.0559316622884136e-23
34.5	 2.0285253264379028e-23
34.75	 2.0016630585590574e-23
35.0	 1.9755100607184972e-23
35.25	 1.949684589876014e-23
35.5	 1.9245609889011053e-23
35.75	 1.899693396314258e-23
36.0	 1.8754346162956467e-23
36.25	 1.8514588842315673e-23
36.5	 1.8280919014097732e-23
36.75	 1.8050567858103522e-23
37.0	 1.7828011667036794e-23
37.25	 1.7608605850549328e-23
37.5	 1.7397700997545624e-23
37.75	 1.7191087807349482e-23
38.0	 1.6987289365875888e-23
38.25	 1.6788254822940947e-23
38.5	 1.6593447501950883e-23
38.75	 1.6403292352451688e-23
39.0	 1.6217906769987302e-23
39.25	 1.6036723480811158e-23
39.5	 1.585916139018706e-23
39.75	 1.568556661392887e-23
40.0	 1.5515379466838703e-23
40.25	 1.535003257325534e-23
40.5	 1.5186968097681644e-23
40.75	 1.502780755799062e-23
41.0	 1.4871415534507802e-23
41.25	 1.4718067128532878e-23
41.5	 1.456756671513812e-23
41.75	 1.4420748940329002e-23
42.0	 1.427692193716839e-23
42.25	 1.4136123938336137e-23
42.5	 1.3998089155309736e-23
42.75	 1.3863080465755078e-23
43.0	 1.3729657679636444e-23
43.25	 1.359836387217227e-23
43.5	 1.3469743872843313e-23
43.75	 1.3343949939954062e-23
44.0	 1.3221081650152532e-23
44.25	 1.3100019083955564e-23
44.5	 1.2981159424334946e-23
44.75	 1.2864349964145099e-23
45.0	 1.2749607837106207e-23
45.25	 1.2637820223440433e-23
45.5	 1.25279886653844e-23
45.75	 1.2420245569230908e-23
46.0	 1.2314808159285308e-23
46.25	 1.2210610140365632e-23
46.5	 1.2109397177399047e-23
46.75	 1.2009912572537736e-23
47.0	 1.191201074546191e-23
47.25	 1.1815625247950275e-23
47.5	 1.1720601520399881e-23
47.75	 1.1627402977449436e-23
48.0	 1.1536550610992871e-23
48.25	 1.1447445129809533e-23
48.5	 1.1359995598590697e-23
48.75	 1.127366400066988e-23
49.0	 1.1188789031883656e-23
49.25	 1.110567422536786e-23
49.5	 1.1024200651294406e-23
49.75	 1.0943902411845602e-23
50.0	 1.0865564872568752e-23
50.25	 1.0787909899512509e-23
50.5	 1.0711885921722655e-23
50.75	 1.0637856927031872e-23
51.0	 1.0565202317040597e-23
51.25	 1.0492807060076917e-23
51.5	 1.0422307805855668e-23
51.75	 1.0352994735824027e-23
52.0	 1.0284916139667839e-23
52.25	 1.0217974358942188e-23
52.5	 1.0152905987942565e-23
52.75	 1.0088855237339863e-23
53.0	 1.0025243139196176e-23
53.25	 9.962906202509386e-24
53.5	 9.90249968442312e-24
53.75	 9.84263684182242e-24
54.0	 9.783813162566015e-24
54.25	 9.726458759486929e-24
54.5	 9.669979317454614e-24
54.75	 9.614832291829119e-24
55.0	 9.560439320449662e-24
55.25	 9.506524075601976e-24
55.5	 9.453755867378848e-24
55.75	 9.402419901280733e-24
56.0	 9.351684340267266e-24
56.25	 9.302069662177338e-24
56.5	 9.252972495366015e-24
56.75	 9.205270229602171e-24
57.0	 9.158302244411897e-24
57.25	 9.111915276164501e-24
57.5	 9.066256118155939e-24
57.75	 9.022000886721304e-24
58.0	 8.977945199209003e-24
58.25	 8.935519011227048e-24
58.5	 8.893677529571217e-24
58.75	 8.852654968990941e-24
59.0	 8.812547872210397e-24
59.25	 8.772684879784523e-24
59.5	 8.733928096795851e-24
59.75	 8.697240941815973e-24
60.0	 8.660456108081144e-24
60.25	 8.623253446350745e-24
60.5	 8.586471918081373e-24
60.75	 8.55055553750749e-24
61.0	 8.515779471076033e-24
61.25	 8.481332442488031e-24
61.5	 8.447810367189831e-24
61.75	 8.4153728378486e-24
62.0	 8.383197480675258e-24
62.25	 8.351466937011725e-24
62.5	 8.321057625085888e-24
62.75	 8.29095893126965e-24
63.0	 8.261597908395204e-24
63.25	 8.232466216146896e-24
63.5	 8.204175766035245e-24
63.75	 8.175756845699363e-24
64.0	 8.148619514985346e-24
64.25	 8.12188401788649e-24
64.5	 8.09543081003105e-24
64.75	 8.069727380773157e-24
65.0	 8.044563381563975e-24
65.25	 8.019943890078035e-24
65.5	 7.996186591119545e-24
65.75	 7.972107625966926e-24
66.0	 7.949496839423235e-24
66.25	 7.926821557219514e-24
66.5	 7.904524021090707e-24
66.75	 7.883083153183151e-24
67.0	 7.86218799062958e-24
67.25	 7.840790776445958e-24
67.5	 7.82058181978809e-24
67.75	 7.800737144654985e-24
68.0	 7.78129166655511e-24
68.25	 7.762119555894511e-24
68.5	 7.743255129465902e-24
68.75	 7.724959546819647e-24
69.0	 7.707431478774236e-24
69.25	 7.690123536068845e-24
69.5	 7.672939462813453e-24
69.75	 7.656141325759341e-24
70.0	 7.639797117725051e-24
70.25	 7.623680213650097e-24
70.5	 7.608022081986881e-24
70.75	 7.593253584597317e-24
71.0	 7.578324353047975e-24
71.25	 7.56402670539971e-24
71.5	 7.549801321889206e-24
71.75	 7.536113056476793e-24
72.0	 7.522898377620157e-24
72.25	 7.509960053156075e-24
72.5	 7.49703274636039e-24
72.75	 7.48445054763541e-24
73.0	 7.472349028250755e-24
73.25	 7.459993297584121e-24
73.5	 7.448321958669618e-24
73.75	 7.43706931526122e-24
74.0	 7.426405590862917e-24
74.25	 7.415524256584965e-24
74.5	 7.405099594198582e-24
74.75	 7.394626427345739e-24
75.0	 7.384443106964803e-24
75.25	 7.374889829685593e-24
75.5	 7.365969046907542e-24
75.75	 7.35696948478108e-24
76.0	 7.348026946058377e-24
76.25	 7.33951633283829e-24
76.5	 7.331507348424333e-24
76.75	 7.323523742024736e-24
77.0	 7.31566811713052e-24
77.25	 7.307872467414849e-24
77.5	 7.300753385781498e-24
77.75	 7.293558802121225e-24
78.0	 7.286562975779459e-24
78.25	 7.279938186550763e-24
78.5	 7.273238618387273e-24
78.75	 7.2670833213883e-24
79.0	 7.260647354058728e-24
79.25	 7.254998277050106e-24
79.5	 7.248896467739073e-24
79.75	 7.243238226097496e-24
80.0	 7.237955512435814e-24
80.25	 7.232565243397394e-24
80.5	 7.227966519014875e-24
80.75	 7.222776474459112e-24
81.0	 7.218413953217147e-24
81.25	 7.213840863229519e-24
81.5	 7.20926487237083e-24
81.75	 7.204928868489958e-24
82.0	 7.20100687404199e-24
82.25	 7.197082742333869e-24
82.5	 7.193538767532986e-24
82.75	 7.19016689653307e-24
83.0	 7.186689084689834e-24
83.25	 7.183418406302114e-24
83.5	 7.180389961555013e-24
83.75	 7.177325407141577e-24
84.0	 7.174329236939158e-24
84.25	 7.171540978060434e-24
84.5	 7.168995745569947e-24
84.75	 7.166484493808663e-24
85.0	 7.164426006317603e-24
85.25	 7.162227307199905e-24
85.5	 7.160307255977219e-24
85.75	 7.158177142261848e-24
86.0	 7.156046394483479e-24
86.25	 7.154159629194753e-24
86.5	 7.152377227188175e-24
86.75	 7.150664304804135e-24
87.0	 7.149545440096175e-24
87.25	 7.147866814651766e-24
87.5	 7.145872934778508e-24
87.75	 7.144928271158501e-24
88.0	 7.14387849840687e-24
88.25	 7.142443559454985e-24
88.5	 7.141078349941274e-24
88.75	 7.140168065248885e-24
89.0	 7.13922264675924e-24
89.25	 7.13817203491202e-24
89.5	 7.137156296453091e-24
89.75	 7.136315575981769e-24
90.0	 7.135509792579644e-24
90.25	 7.134598797409705e-24
90.5	 7.133722730804723e-24
90.75	 7.132916654496953e-24
91.0	 7.132250696659506e-24
91.25	 7.131795005466716e-24
91.5	 7.131234114793876e-24
91.75	 7.130813417836705e-24
92.0	 7.130287511734713e-24
92.25	 7.129831695068265e-24
92.5	 7.129235583146344e-24
92.75	 7.128779699219214e-24
93.0	 7.12842899943599e-24
93.25	 7.127937990751602e-24
93.5	 7.127657399174009e-24
93.75	 7.12755217448459e-24
94.0	 7.12723649109527e-24
94.25	 7.126920793722911e-24
94.5	 7.126675241653713e-24
94.75	 7.126149030156471e-24
95.0	 7.125798200903531e-24
95.25	 7.125307010929424e-24
95.5	 7.124956140215881e-24
95.75	 7.124710520435198e-24
96.0	 7.124640341799718e-24
96.25	 7.124394711131606e-24
96.5	 7.124113979997794e-24
96.75	 7.123763050523227e-24
97.0	 7.123412103760388e-24
97.25	 7.123131333900843e-24
97.5	 7.122920749243249e-24
97.75	 7.122710158359667e-24
98.0	 7.122288957912336e-24
98.25	 7.122043246147836e-24
98.5	 7.121902835619144e-24
98.75	 7.121622006256721e-24
99.0	 7.121376271480113e-24
99.25	 7.12109542135197e-24
99.5	 7.121060314307132e-24
99.75	 7.120884776486698e-24
100.0	 7.12070923433895e-24
100.25	 7.120428357900949e-24
100.5	 7.120112358664012e-24
100.75	 7.11997191005695e-24
101.0	 7.119655890561004e-24
101.25	 7.119515432949071e-24
101.5	 7.11930474133535e-24
101.75	 7.119094043486151e-24
102.0	 7.118848221447062e-24
102.25	 7.118777985019619e-24
102.5	 7.118497032379798e-24
102.75	 7.118321431348826e-24
103.0	 7.118145825985866e-24
103.25	 7.118075582627653e-24
103.5	 7.117935093831638e-24
103.75	 7.117583859709698e-24
104.0	 7.117408236148886e-24
104.25	 7.117197482155458e-24
104.5	 7.116986721921012e-24
104.75	 7.116811083624462e-24
105.0	 7.116705698565874e-24
105.25	 7.116530053333577e-24
105.5	 7.11628414272505e-24
105.75	 7.116178749862878e-24
106.0	 7.116038223618532e-24
106.25	 7.115686895866062e-24
106.5	 7.115511225484786e-24
106.75	 7.115440956117899e-24
107.0	 7.115265279664561e-24
107.25	 7.115124735378853e-24
107.5	 7.114949051117654e-24
107.75	 7.114738224277826e-24
108.0	 7.11456253047227e-24
108.25	 7.114457112106307e-24
108.5	 7.11431655185514e-24
108.75	 7.114246270688132e-24
109.0	 7.114070564732964e-24
109.25	 7.113894854438038e-24
109.5	 7.113789426177865e-24
109.75	 7.113683996355194e-24
110.0	 7.113543420827626e-24
110.25	 7.113367697511496e-24
110.5	 7.113121677575888e-24
110.75	 7.11294594384071e-24
111.0	 7.112770205763715e-24
111.25	 7.112629612175795e-24
111.5	 7.11255931433967e-24
111.75	 7.112242965478612e-24
112.0	 7.112278116046924e-24
112.25	 7.112207814736575e-24
112.5	 7.112067210031131e-24
112.75	 7.111926602545895e-24
113.0	 7.111821145107629e-24
113.25	 7.111785992280701e-24
113.5	 7.111821145107629e-24
113.75	 7.11171568610557e-24
114.0	 7.111645379235385e-24
114.25	 7.111364144803724e-24
114.5	 7.111328989717744e-24
114.75	 7.11125867902441e-24
115.0	 7.111082899249593e-24
115.25	 7.111082899249593e-24
115.5	 7.110977429299013e-24
115.75	 7.110977429299013e-24
116.0	 7.11083680026479e-24
116.25	 7.110766484704725e-24
116.5	 7.110731326663946e-24
116.75	 7.110731326663946e-24
117.0	 7.110555533852471e-24
117.25	 7.110485215510964e-24
117.5	 7.110414896474045e-24
117.75	 7.110450056079433e-24
118.0	 7.110520374768642e-24
118.25	 7.110450056079433e-24
118.5	 7.110485215510964e-24
118.75	 7.110379736694799e-24
119.0	 7.110414896474045e-24
119.25	 7.110344576741692e-24
119.5	 7.110485215510964e-24
119.75	 7.110450056079433e-24
120.0	 7.110414896474045e-24
120.25	 7.110344576741692e-24
120.5	 7.110344576741692e-24
120.75	 7.110239095839183e-24
121.0	 7.110133613371833e-24
121.25	 7.110063290857544e-24
121.5	 7.11009845220163e-24
121.75	 7.110239095839183e-24
122.0	 7.110274256313887e-24
122.25	 7.110309416614723e-24
122.5	 7.110309416614723e-24
122.75	 7.110274256313887e-24
123.0	 7.110239095839183e-24
123.25	 7.110274256313887e-24
123.5	 7.110168774368158e-24
123.75	 7.110203935190608e-24
124.0	 7.110239095839183e-24
124.25	 7.110309416614723e-24
124.5	 7.110414896474045e-24
124.75	 7.110485215510964e-24
125.0	 7.110590692762451e-24
125.25	 7.110625851498586e-24
125.5	 7.110661010060879e-24
125.75	 7.110766484704725e-24
126.0	 7.110731326663946e-24
126.25	 7.110731326663946e-24
126.5	 7.11087195778408e-24
126.75	 7.110907115129545e-24
127.0	 7.110977429299013e-24
127.25	 7.111082899249593e-24
127.5	 7.11118836763589e-24
127.75	 7.11122352341705e-24
128.0	 7.111328989717744e-24
128.25	 7.111399299715914e-24
128.5	 7.11150476340978e-24
128.75	 7.11150476340978e-24
129.0	 7.11168053275736e-24
129.25	 7.111750839280015e-24
129.5	 7.111926602545895e-24
129.75	 7.111961754677819e-24
130.0	 7.111996906635998e-24
130.25	 7.112102361468091e-24
130.5	 7.112102361468091e-24
130.75	 7.112137512731317e-24
131.0	 7.112242965478612e-24
131.25	 7.11234841666239e-24
131.5	 7.112383566709545e-24
131.75	 7.112489015808741e-24
132.0	 7.112629612175795e-24
132.25	 7.112629612175795e-24
132.5	 7.11273505762727e-24
132.75	 7.11294594384071e-24
133.0	 7.11301623785578e-24
133.25	 7.113227115733056e-24
133.5	 7.113332552327354e-24
133.75	 7.113402842521995e-24
134.0	 7.113508276511668e-24
134.25	 7.113508276511668e-24
134.5	 7.113578564969955e-24
134.75	 7.113719139803033e-24
135.0	 7.113824569104863e-24
135.25	 7.113894854438038e-24
135.5	 7.114105706271169e-24
135.75	 7.114175988826817e-24
136.0	 7.114281411358423e-24
136.25	 7.11431655185514e-24
136.5	 7.114527391190508e-24
136.75	 7.11459766958048e-24
137.0	 7.114703085863808e-24
137.25	 7.115019325342694e-24
137.5	 7.115019325342694e-24
137.75	 7.11508959887365e-24
138.0	 7.115230143853394e-24
138.25	 7.115476090888086e-24
138.5	 7.115546359908001e-24
138.75	 7.11575716280425e-24
139.0	 7.116003091623837e-24
139.25	 7.116143618561952e-24
