#freq	 asd
20.0	 2.757788969446357e-22
20.25	 2.657113095071416e-22
20.5	 2.560341774060643e-22
20.75	 2.4673974142808854e-22
21.0	 2.378455381124481e-22
21.25	 2.293774182433833e-22
21.5	 2.212607059556667e-22
21.75	 2.134530393318399e-22
22.0	 2.0597075035062625e-22
22.25	 1.9871147425350153e-22
22.5	 1.9174553449819895e-22
22.75	 1.851425126760464e-22
23.0	 1.7880142616880883e-22
23.25	 1.727357808909318e-22
23.5	 1.6690715982245938e-22
23.75	 1.6131552932064537e-22
24.0	 1.5600048076848993e-22
24.25	 1.5094618246249224e-22
24.5	 1.4610766578109444e-22
24.75	 1.4153038543012592e-22
25.0	 1.3713497001129946e-22
25.25	 1.3291726750125432e-22
25.5	 1.2887823710774446e-22
25.75	 1.2500179998704018e-22
26.0	 1.2130230830450012e-22
26.25	 1.1775950067828921e-22
26.5	 1.1433831378851097e-22
26.75	 1.1106687174851015e-22
27.0	 1.079110745011836e-22
27.25	 1.0486872746438758e-22
27.5	 1.0196984848473592e-22
27.75	 9.918442418041252e-23
28.0	 9.654506719662067e-23
28.25	 9.400585088174033e-23
28.5	 9.152404055765895e-23
28.75	 8.915183677300204e-23
29.0	 8.687951427120205e-23
29.25	 8.468943263477445e-23
29.5	 8.257360353042612e-23
29.75	 8.054005214798411e-23
30.0	 7.858530396963545e-23
30.25	 7.668833027260406e-23
30.5	 7.486821755591621e-23
30.75	 7.310300951397281e-23
31.0	 7.140483176928576e-23
31.25	 6.977463722585737e-23
31.5	 6.819890028438875e-23
31.75	 6.667612016306888e-23
32.0	 6.521909229665804e-23
32.25	 6.38105790602154e-23
32.5	 6.245306237487478e-23
32.75	 6.114797625432914e-23
33.0	 5.987695717051761e-23
33.25	 5.865394274897468e-23
33.5	 5.74696006598271e-23
33.75	 5.633227316556647e-23
34.0	 5.522621660045164e-23
34.25	 5.415307008840773e-23
34.5	 5.311991152101065e-23
34.75	 5.213223570882031e-23
35.0	 5.116922903464542e-23
35.25	 5.024246212119784e-23
35.5	 4.935017730464603e-23
35.75	 4.848138818144547e-23
36.0	 4.762903526211716e-23
36.25	 4.6810789354592173e-23
36.5	 4.6006032213178303e-23
36.75	 4.522598810418629e-23
37.0	 4.446661669162609e-23
37.25	 4.373082436908776e-23
37.5	 4.3015404217559084e-23
37.75	 4.2311227824302147e-23
38.0	 4.1619526667178713e-23
38.25	 4.095979736278001e-23
38.5	 4.032418629061224e-23
38.75	 3.971076680196443e-23
39.0	 3.911125157803059e-23
39.25	 3.8530507393492755e-23
39.5	 3.796853960847059e-23
39.75	 3.74123642663759e-23
40.0	 3.687865236149499e-23
40.25	 3.636378693150646e-23
40.5	 3.5865024745565144e-23
40.75	 3.537930185857262e-23
41.0	 3.4902435445108986e-23
41.25	 3.444814944231402e-23
41.5	 3.400257343202129e-23
41.75	 3.3564713614151396e-23
42.0	 3.314694556063952e-23
42.25	 3.273270535718061e-23
42.5	 3.232777443623362e-23
42.75	 3.1935951528019327e-23
43.0	 3.1549960380323775e-23
43.25	 3.117755602993923e-23
43.5	 3.081201064520133e-23
43.75	 3.046161519026856e-23
44.0	 3.0114697408408406e-23
44.25	 2.9780362657294826e-23
44.5	 2.944961799412685e-23
44.75	 2.9126448461836195e-23
45.0	 2.8808852806038634e-23
45.25	 2.8499736840890304e-23
45.5	 2.820283673675398e-23
45.75	 2.790913828838146e-23
46.0	 2.762281665580105e-23
46.25	 2.734465212797559e-23
46.5	 2.7072956986631516e-23
46.75	 2.6808767222682956e-23
47.0	 2.654628034207429e-23
47.25	 2.62884004838636e-23
47.5	 2.6038817177437228e-23
47.75	 2.5794088470035144e-23
48.0	 2.555885365191483e-23
48.25	 2.5325481239257823e-23
48.5	 2.5098605538953755e-23
48.75	 2.4874183403681817e-23
49.0	 2.4656540714382462e-23
49.25	 2.4443506295128772e-23
49.5	 2.4236748956904266e-23
49.75	 2.4033830323109133e-23
50.0	 2.3835792413930776e-23
50.25	 2.3642652135494445e-23
50.5	 2.3455596347140695e-23
50.75	 2.3268433552777033e-23
51.0	 2.3085709865628996e-23
51.25	 2.2908295440735e-23
51.5	 2.2733895398721268e-23
51.75	 2.2565460332109336e-23
52.0	 2.2399776784602118e-23
52.25	 2.2239649277810116e-23
52.5	 2.2082719488323898e-23
52.75	 2.192688988434064e-23
53.0	 2.1773952328412956e-23
53.25	 2.162492774554403e-23
53.5	 2.14772670514663e-23
53.75	 2.1334900984068334e-23
54.0	 2.1196426585629948e-23
54.25	 2.1058442487515546e-23
54.5	 2.0924184571925377e-23
54.75	 2.0793592763156636e-23
55.0	 2.0665926061998772e-23
55.25	 2.0540484414930434e-23
55.5	 2.0416855781437065e-23
55.75	 2.0296502161702642e-23
56.0	 2.0178453855536107e-23
56.25	 2.0062116039939556e-23
56.5	 1.994711758625792e-23
56.75	 1.9835649724675014e-23
57.0	 1.972561786104557e-23
57.25	 1.9617657862242372e-23
57.5	 1.951153504981092e-23
57.75	 1.9407034806997178e-23
58.0	 1.9304623798458232e-23
58.25	 1.920191396710234e-23
58.5	 1.910255218550652e-23
58.75	 1.900531504606014e-23
59.0	 1.8908133170675523e-23
59.25	 1.8812761626087757e-23
59.5	 1.871790586577462e-23
59.75	 1.862476845493656e-23
60.0	 1.8535587392904493e-23
60.25	 1.8446259783489985e-23
60.5	 1.835645662975292e-23
60.75	 1.8268264832763947e-23
61.0	 1.8179713969147038e-23
61.25	 1.809274716564624e-23
61.5	 1.8007651151663285e-23
61.75	 1.792339253601282e-23
62.0	 1.7839030242700975e-23
62.25	 1.775564698905675e-23
62.5	 1.767344052526276e-23
62.75	 1.7594402518983132e-23
63.0	 1.7514665283698686e-23
63.25	 1.7435395034239976e-23
63.5	 1.7355561068429912e-23
63.75	 1.7279105879645508e-23
64.0	 1.7208994741123026e-23
64.25	 1.7139719951037706e-23
64.5	 1.7068684776513978e-23
64.75	 1.6998367568681412e-23
65.0	 1.6929943886498857e-23
65.25	 1.6861820779500654e-23
65.5	 1.6796666335913207e-23
65.75	 1.6733529215320956e-23
66.0	 1.6679433443615524e-23
66.25	 1.6630544188330098e-23
66.5	 1.6592965376930067e-23
66.75	 1.6570063367410518e-23
67.0	 1.6559815820231818e-23
67.25	 1.6580847384859434e-23
67.5	 1.6647342130202046e-23
67.75	 1.6774578981303824e-23
68.0	 1.7000088235065134e-23
68.25	 1.7430935144162517e-23
68.5	 1.811416572740793e-23
68.75	 1.9209646014437642e-23
69.0	 2.144128027893857e-23
69.25	 2.671684861655656e-23
69.5	 4.3008022507434587e-23
69.75	 8.732754433739678e-23
70.0	 4.4245734257666016e-23
70.25	 2.727306363428942e-23
70.5	 2.1356638312243807e-23
70.75	 1.8807285822255162e-23
71.0	 1.748732398052944e-23
71.25	 1.6621642518114747e-23
71.5	 1.6017287535659714e-23
71.75	 1.5631282736870956e-23
72.0	 1.5362763423290745e-23
72.25	 1.516169515588544e-23
72.5	 1.5003566242730426e-23
72.75	 1.4872877999903044e-23
73.0	 1.4765720436199515e-23
73.25	 1.4670003408315897e-23
73.5	 1.458504370922487e-23
73.75	 1.450615386654919e-23
74.0	 1.4431701216419358e-23
74.25	 1.436319950428873e-23
74.5	 1.4297324924614394e-23
74.75	 1.4232164276735987e-23
75.0	 1.4168715538114243e-23
75.25	 1.410372291276314e-23
75.5	 1.4041652324423932e-23
75.75	 1.3983186332163354e-23
76.0	 1.392531866780793e-23
76.25	 1.3867029242054695e-23
76.5	 1.38107385754709e-23
76.75	 1.3755962343653024e-23
77.0	 1.3701405037440503e-23
77.25	 1.3646611300978716e-23
77.5	 1.359308647805935e-23
77.75	 1.353903615476375e-23
78.0	 1.3485529281418657e-23
78.25	 1.343139977813184e-23
78.5	 1.337961135459472e-23
78.75	 1.3328390750574505e-23
79.0	 1.327748093577995e-23
79.25	 1.3227547013713465e-23
79.5	 1.317757564956468e-23
79.75	 1.312735693123334e-23
80.0	 1.3077327708671982e-23
80.25	 1.3028795032542342e-23
80.5	 1.2978925225148652e-23
80.75	 1.2930216548844029e-23
81.0	 1.2881886507806222e-23
81.25	 1.2833588742047175e-23
81.5	 1.2786281711271654e-23
81.75	 1.2739937205496737e-23
82.0	 1.269318714901817e-23
82.25	 1.2647114295363983e-23
82.5	 1.2601170580545286e-23
82.75	 1.2555377334035007e-23
83.0	 1.2510555543220293e-23
83.25	 1.2466094015368246e-23
83.5	 1.2422016744474304e-23
83.75	 1.2378428817907384e-23
84.0	 1.2334605790214782e-23
84.25	 1.2291155356596873e-23
84.5	 1.2248693807912745e-23
84.75	 1.2206637538650846e-23
85.0	 1.2164579729690623e-23
85.25	 1.2122685346077411e-23
85.5	 1.2081949346028562e-23
85.75	 1.2041511533026076e-23
86.0	 1.2000749976563964e-23
86.25	 1.196007943117436e-23
86.5	 1.1919752514209345e-23
86.75	 1.1880067339876487e-23
87.0	 1.184105147358122e-23
87.25	 1.1802118453904791e-23
87.5	 1.1762631508297792e-23
87.75	 1.1725186565679882e-23
88.0	 1.16870654999448e-23
88.25	 1.1649270363417616e-23
88.5	 1.1611610568736793e-23
88.75	 1.1574044236998578e-23
89.0	 1.1536160539798326e-23
89.25	 1.1499608688994595e-23
89.5	 1.146357274151475e-23
89.75	 1.1426898091783265e-23
90.0	 1.1390763802309308e-23
90.25	 1.1355086965761204e-23
90.5	 1.1319761481586086e-23
90.75	 1.1284834956701848e-23
91.0	 1.1250333328395208e-23
91.25	 1.1215636406374808e-23
91.5	 1.1180563492060676e-23
91.75	 1.1146187689071093e-23
92.0	 1.1112695442600773e-23
92.25	 1.1079417854743091e-23
92.5	 1.104649265604246e-23
92.75	 1.1013378228318503e-23
93.0	 1.0979959016316956e-23
93.25	 1.0947259931142586e-23
93.5	 1.091533325189845e-23
93.75	 1.0883244001675235e-23
94.0	 1.0851474554179261e-23
94.25	 1.081979667091762e-23
94.5	 1.0788859995384129e-23
94.75	 1.075739280680965e-23
95.0	 1.072706856508338e-23
95.25	 1.0696868700699284e-23
95.5	 1.0666419267964296e-23
95.75	 1.0636987355449851e-23
96.0	 1.0607190957081898e-23
96.25	 1.05771688083343e-23
96.5	 1.0547772276646856e-23
96.75	 1.051886400710647e-23
97.0	 1.0489852239188119e-23
97.25	 1.0460951199580275e-23
97.5	 1.0432449376824217e-23
97.75	 1.0404253937692986e-23
98.0	 1.0376271006483977e-23
98.25	 1.0348164088378189e-23
98.5	 1.0320319762487982e-23
98.75	 1.0292424398556445e-23
99.0	 1.0264842911608536e-23
99.25	 1.0237895291513779e-23
99.5	 1.0211194837040374e-23
99.75	 1.0184473476817543e-23
100.0	 1.0158223269843993e-23
100.25	 1.013188037829109e-23
100.5	 1.0105295641395158e-23
100.75	 1.0079310492290631e-23
101.0	 1.0053656051407368e-23
101.25	 1.002821020920483e-23
101.5	 1.0002824601081437e-23
101.75	 9.977424517379221e-24
102.0	 9.95238664843765e-24
