#freq	 asd
20.0	 2.423767728145583e-22
20.125	 2.353927568979131e-22
20.25	 2.286334402487965e-22
20.375	 2.2208725762636633e-22
20.5	 2.1581010170981336e-22
20.625	 2.097158792271105e-22
20.75	 2.0382713263940108e-22
20.875	 1.9810413928032901e-22
21.0	 1.9259997403945827e-22
21.125	 1.8733459370869013e-22
21.25	 1.8223062311258227e-22
21.375	 1.772470027955339e-22
21.5	 1.724543417835573e-22
21.625	 1.678168644683841e-22
21.75	 1.6330263316921746e-22
21.875	 1.5892293729981206e-22
22.0	 1.5467666275168986e-22
22.125	 1.505835316360989e-22
22.25	 1.4662837378897715e-22
22.375	 1.4277604841148953e-22
22.5	 1.3906016683435986e-22
22.625	 1.35455527757268e-22
22.75	 1.3197139841647507e-22
22.875	 1.2856994205489866e-22
23.0	 1.25273101661929e-22
23.125	 1.2209656014810572e-22
23.25	 1.1901092386835756e-22
23.375	 1.1603327109066607e-22
23.5	 1.131478236644435e-22
23.625	 1.1035497270173194e-22
23.75	 1.076596488940959e-22
23.875	 1.0504532355131284e-22
24.0	 1.0250717048089856e-22
24.125	 1.0008286566640666e-22
24.25	 9.772908983511512e-23
24.375	 9.544933210871619e-23
24.5	 9.324041505699125e-23
24.625	 9.11004939613392e-23
24.75	 8.90332802945056e-23
24.875	 8.702399094502619e-23
25.0	 8.506953038544412e-23
25.125	 8.31993088913604e-23
25.25	 8.142880325781535e-23
25.375	 7.969959221978491e-23
25.5	 7.806119394423839e-23
25.625	 7.653201944284497e-23
25.75	 7.511674247463079e-23
25.875	 7.376194818468395e-23
26.0	 7.254153982374512e-23
26.125	 7.149982517461144e-23
26.25	 7.062241145698722e-23
26.375	 6.997267323748608e-23
26.5	 6.961285800769855e-23
26.625	 6.952625403399783e-23
26.75	 6.991745132654651e-23
26.875	 7.103766606526428e-23
27.0	 7.347108274688757e-23
27.125	 7.812585999526661e-23
27.25	 8.641093680779072e-23
27.375	 9.959380000783181e-23
27.5	 1.144368821665463e-22
27.625	 1.3032612938317472e-22
