#freq	 asd
20.0	 6.260970372074923e-22
20.125	 5.989490796386618e-22
20.25	 5.728612397430987e-22
20.375	 5.478275276033508e-22
20.5	 5.241707736988013e-22
20.625	 5.017992626539023e-22
20.75	 4.806152307199596e-22
20.875	 4.605247007490477e-22
21.0	 4.4137342466442175e-22
21.125	 4.2312208640060377e-22
21.25	 4.0580081320766227e-22
21.375	 3.893856699982679e-22
21.5	 3.7368877424937454e-22
21.625	 3.5872552181298727e-22
21.75	 3.4455362427349386e-22
21.875	 3.3122952766925836e-22
22.0	 3.1834336807918587e-22
22.125	 3.0629887365121015e-22
22.25	 2.948249480624053e-22
22.375	 2.8380010570822557e-22
22.5	 2.733111779638733e-22
22.625	 2.633101783068782e-22
22.75	 2.5381292323284094e-22
22.875	 2.4470441352783157e-22
23.0	 2.3614614119227103e-22
23.125	 2.2781790974372495e-22
23.25	 2.198522230954238e-22
23.375	 2.1229637302601285e-22
23.5	 2.05150554471588e-22
23.625	 1.9841811913230102e-22
23.75	 1.9213601952783346e-22
23.875	 1.8591933734821668e-22
24.0	 1.799847215738047e-22
24.125	 1.7430791720400999e-22
24.25	 1.6890529891036574e-22
24.375	 1.6371927192606251e-22
24.5	 1.5873169185767535e-22
24.625	 1.5400616870762027e-22
24.75	 1.494202128227637e-22
24.875	 1.4505436911723825e-22
25.0	 1.408047584423197e-22
25.125	 1.3672636907341613e-22
25.25	 1.326527421503227e-22
25.375	 1.2882274643866277e-22
25.5	 1.2521433623990506e-22
25.625	 1.2184765077751807e-22
25.75	 1.1859257986906264e-22
25.875	 1.1545072541998167e-22
26.0	 1.1243509238667437e-22
26.125	 1.0954670236935479e-22
26.25	 1.0675251753471672e-22
26.375	 1.0405229454461829e-22
26.5	 1.0147142454898325e-22
26.625	 9.899722218325118e-23
26.75	 9.657419427569665e-23
26.875	 9.422592530721044e-23
27.0	 9.198614026036749e-23
27.125	 8.981634038414169e-23
27.25	 8.772727626000935e-23
27.375	 8.572178836211946e-23
27.5	 8.380856161514765e-23
27.625	 8.192923776039906e-23
27.75	 8.012958255226343e-23
27.875	 7.839961734600495e-23
28.0	 7.672923171777494e-23
28.125	 7.51129150013498e-23
28.25	 7.35736026031076e-23
28.375	 7.212315855534892e-23
28.5	 7.068433348345304e-23
28.625	 6.929285677470659e-23
28.75	 6.803528496302488e-23
28.875	 6.700055969915475e-23
